review_id,viewer_id,movie_id,rating,review_text,sentiment,review_date
REV0355,VWR1198,MOV050,5,Will definitely watch again.,Positive,2025-08-24
REV0356,VWR0945,MOV036,2,Terrible plot and awful acting.,Negative,2025-06-27
REV0357,VWR0163,MOV018,2,Terrible plot and awful acting.,Negative,2025-12-16
REV0358,VWR0821,MOV047,4,Incredible visual effects.,Positive,2025-08-12
REV0359,VWR0988,MOV047,4,Incredible visual effects.,Positive,2025-10-30
REV0360,VWR0061,MOV021,1,Expected much better.,Negative,2025-05-31
REV0361,VWR0026,MOV051,5,Strong pacing and high production quality.,Positive,2025-01-16
REV0362,VWR0761,MOV020,3,Pacing felt a bit slow.,Neutral,2025-10-29
REV0363,VWR1069,MOV007,5,Strong pacing and high production quality.,Positive,2025-07-06
REV0364,VWR0462,MOV022,3,"Nothing special, but not bad.",Neutral,2025-07-19
REV0365,VWR1316,MOV035,3,"It was okay, not great.",Neutral,2025-02-27
REV0366,VWR1498,MOV010,4,An absolute masterpiece.,Positive,2025-07-18
REV0367,VWR0495,MOV034,4,An absolute masterpiece.,Positive,2025-12-11
REV0368,VWR1373,MOV003,1,Very disappointing.,Negative,2025-07-31
REV0369,VWR0352,MOV026,4,Incredible visual effects.,Positive,2025-05-24
REV0370,VWR1206,MOV052,1,Terrible plot and awful acting.,Negative,2025-09-22
REV0371,VWR0810,MOV026,2,Very disappointing.,Negative,2025-03-23
REV0372,VWR0528,MOV011,1,Terrible plot and awful acting.,Negative,2025-03-11
REV0373,VWR0214,MOV048,2,Very disappointing.,Negative,2025-03-09
REV0374,VWR1231,MOV003,1,Waste of time.,Negative,2025-12-11
REV0375,VWR1250,MOV033,4,Incredible visual effects.,Positive,2025-02-03
REV0376,VWR0956,MOV022,4,Loved the character development.,Positive,2025-12-31
REV0377,VWR0778,MOV042,5,Will definitely watch again.,Positive,2025-06-07
REV0378,VWR1350,MOV005,4,Strong pacing and high production quality.,Positive,2025-08-26
REV0379,VWR0465,MOV002,1,Could not finish it.,Negative,2025-08-23
REV0380,VWR0132,MOV011,2,Very disappointing.,Negative,2025-08-16
REV0381,VWR0542,MOV028,4,Loved the character development.,Positive,2025-02-21
REV0382,VWR0975,MOV057,4,Incredible visual effects.,Positive,2025-09-18
REV0383,VWR1306,MOV044,3,Pacing felt a bit slow.,Neutral,2025-07-04
REV0384,VWR1454,MOV026,5,Strong pacing and high production quality.,Positive,2025-03-29
REV0385,VWR0993,MOV036,1,Very disappointing.,Negative,2025-03-06
REV0386,VWR1057,MOV048,3,Average movie experience.,Neutral,2025-09-25
REV0387,VWR0585,MOV054,5,Will definitely watch again.,Positive,2025-10-10
REV0388,VWR0341,MOV045,2,Very disappointing.,Negative,2025-05-18
REV0389,VWR1019,MOV050,4,Will definitely watch again.,Positive,2025-10-03
REV0390,VWR1353,MOV033,4,Will definitely watch again.,Positive,2025-01-28
REV0391,VWR0119,MOV050,3,"Nothing special, but not bad.",Neutral,2025-03-16
REV0392,VWR1182,MOV060,2,Expected much better.,Negative,2025-12-26
REV0393,VWR0807,MOV004,4,An absolute masterpiece.,Positive,2025-05-26
REV0394,VWR0326,MOV007,2,Waste of time.,Negative,2025-08-10
REV0395,VWR0546,MOV030,4,An absolute masterpiece.,Positive,2025-03-17
REV0396,VWR0803,MOV002,3,Decent watch for a Sunday afternoon.,Neutral,2025-02-09
REV0397,VWR1262,MOV040,5,Loved the character development.,Positive,2025-01-31
REV0398,VWR0688,MOV039,1,Terrible plot and awful acting.,Negative,2025-12-08
REV0399,VWR0266,MOV034,5,Loved the character development.,Positive,2025-10-13
REV0400,VWR0997,MOV026,5,Strong pacing and high production quality.,Positive,2025-02-08
REV0401,VWR0802,MOV050,4,Incredible visual effects.,Positive,2025-08-18
REV0402,VWR0413,MOV036,2,Could not finish it.,Negative,2025-03-10
REV0403,VWR0876,MOV039,3,Pacing felt a bit slow.,Neutral,2025-07-14
REV0404,VWR1216,MOV004,5,Incredible visual effects.,Positive,2025-12-23
REV0405,VWR1219,MOV040,2,Very disappointing.,Negative,2025-08-18
REV0406,VWR0961,MOV053,4,Will definitely watch again.,Positive,2025-10-23
REV0407,VWR1101,MOV002,3,"Nothing special, but not bad.",Neutral,2025-09-22
REV0408,VWR1148,MOV051,3,Average movie experience.,Neutral,2025-04-29
REV0409,VWR0873,MOV046,2,Could not finish it.,Negative,2025-10-19
REV0410,VWR1382,MOV002,5,Will definitely watch again.,Positive,2025-12-23
REV0411,VWR0190,MOV053,4,Loved the character development.,Positive,2025-09-20
REV0412,VWR1411,MOV003,2,Could not finish it.,Negative,2025-09-17
REV0413,VWR0759,MOV003,4,Incredible visual effects.,Positive,2025-04-04
REV0414,VWR0599,MOV028,4,Incredible visual effects.,Positive,2025-07-14
REV0415,VWR1012,MOV019,1,Waste of time.,Negative,2025-07-08
REV0416,VWR0439,MOV021,5,Incredible visual effects.,Positive,2025-11-29
REV0417,VWR1021,MOV010,1,Terrible plot and awful acting.,Negative,2025-09-19
REV0418,VWR0304,MOV009,5,Will definitely watch again.,Positive,2025-04-26
REV0419,VWR0612,MOV039,5,Loved the character development.,Positive,2025-05-13
REV0420,VWR0247,MOV032,2,Could not finish it.,Negative,2025-02-04
REV0421,VWR0980,MOV003,3,Average movie experience.,Neutral,2025-01-10
REV0422,VWR1439,MOV004,3,Decent watch for a Sunday afternoon.,Neutral,2025-09-15
REV0423,VWR0571,MOV005,3,"It was okay, not great.",Neutral,2025-04-02
REV0424,VWR0018,MOV019,1,Terrible plot and awful acting.,Negative,2025-10-13
REV0425,VWR1173,MOV007,3,"Nothing special, but not bad.",Neutral,2025-03-03
REV0426,VWR0880,MOV030,2,Waste of time.,Negative,2025-03-17
REV0427,VWR0395,MOV038,4,Will definitely watch again.,Positive,2025-09-14
REV0428,VWR0897,MOV056,1,Expected much better.,Negative,2025-07-02
REV0429,VWR1202,MOV025,4,An absolute masterpiece.,Positive,2025-11-03
REV0430,VWR0553,MOV035,2,Terrible plot and awful acting.,Negative,2025-08-20
REV0431,VWR0684,MOV050,5,Strong pacing and high production quality.,Positive,2025-12-23
REV0432,VWR0826,MOV033,4,Strong pacing and high production quality.,Positive,2025-08-23
REV0433,VWR0293,MOV017,1,Could not finish it.,Negative,2025-08-09
REV0434,VWR0643,MOV001,5,Strong pacing and high production quality.,Positive,2025-05-23
REV0435,VWR1203,MOV028,5,An absolute masterpiece.,Positive,2025-06-17
REV0436,VWR0036,MOV036,3,Average movie experience.,Neutral,2025-08-27
REV0437,VWR0179,MOV015,1,Expected much better.,Negative,2025-05-09
REV0438,VWR0065,MOV006,3,Pacing felt a bit slow.,Neutral,2025-12-27
REV0439,VWR1249,MOV037,1,Terrible plot and awful acting.,Negative,2025-01-07
REV0440,VWR0214,MOV032,5,Incredible visual effects.,Positive,2025-01-22
REV0441,VWR1102,MOV020,3,Average movie experience.,Neutral,2025-07-21
REV0442,VWR1081,MOV026,3,"Nothing special, but not bad.",Neutral,2025-12-24
REV0443,VWR0109,MOV018,4,Strong pacing and high production quality.,Positive,2025-05-01
REV0444,VWR0747,MOV028,3,Average movie experience.,Neutral,2025-11-03
REV0445,VWR0415,MOV047,4,An absolute masterpiece.,Positive,2025-06-13
REV0446,VWR0594,MOV051,2,Waste of time.,Negative,2025-06-21
REV0447,VWR0733,MOV046,2,Very disappointing.,Negative,2025-07-08
REV0448,VWR0960,MOV050,4,Loved the character development.,Positive,2025-09-07
REV0449,VWR0041,MOV024,1,Very disappointing.,Negative,2025-09-04
REV0450,VWR1332,MOV059,5,Strong pacing and high production quality.,Positive,2025-10-31
REV0451,VWR0913,MOV036,4,Incredible visual effects.,Positive,2025-08-19
REV0452,VWR0268,MOV046,3,Decent watch for a Sunday afternoon.,Neutral,2025-01-04
REV0453,VWR0932,MOV004,4,Loved the character development.,Positive,2025-02-05
REV0454,VWR1137,MOV055,4,Will definitely watch again.,Positive,2025-03-12
REV0455,VWR1142,MOV021,5,Strong pacing and high production quality.,Positive,2025-10-27
REV0456,VWR0648,MOV054,4,Will definitely watch again.,Positive,2025-11-13
REV0457,VWR1298,MOV014,3,Decent watch for a Sunday afternoon.,Neutral,2025-08-01
REV0458,VWR1486,MOV041,4,Strong pacing and high production quality.,Positive,2025-07-01
REV0459,VWR1352,MOV023,5,Incredible visual effects.,Positive,2025-05-12
REV0460,VWR1345,MOV047,4,Loved the character development.,Positive,2025-03-04
REV0461,VWR1073,MOV038,4,Strong pacing and high production quality.,Positive,2025-11-03
REV0462,VWR1487,MOV022,4,An absolute masterpiece.,Positive,2025-09-18
REV0463,VWR0589,MOV016,2,Very disappointing.,Negative,2025-12-26
REV0464,VWR1351,MOV030,5,An absolute masterpiece.,Positive,2025-03-20
REV0465,VWR0232,MOV049,4,Loved the character development.,Positive,2025-03-02
REV0466,VWR0140,MOV047,5,Strong pacing and high production quality.,Positive,2025-05-13
REV0467,VWR0913,MOV036,3,"Nothing special, but not bad.",Neutral,2025-11-22
REV0468,VWR0995,MOV053,1,Expected much better.,Negative,2025-07-20
REV0469,VWR1430,MOV047,3,Decent watch for a Sunday afternoon.,Neutral,2025-03-31
REV0470,VWR1312,MOV052,3,Decent watch for a Sunday afternoon.,Neutral,2025-09-09
REV0471,VWR0621,MOV003,2,Very disappointing.,Negative,2025-04-14
REV0472,VWR1215,MOV058,2,Could not finish it.,Negative,2025-06-09
REV0473,VWR0435,MOV036,5,Incredible visual effects.,Positive,2025-07-20
REV0474,VWR1319,MOV019,4,An absolute masterpiece.,Positive,2025-03-22
REV0475,VWR0991,MOV021,5,Incredible visual effects.,Positive,2025-04-11
REV0476,VWR1194,MOV005,4,Loved the character development.,Positive,2025-06-26
REV0477,VWR1448,MOV037,3,Decent watch for a Sunday afternoon.,Neutral,2025-05-30
REV0478,VWR0417,MOV004,5,Will definitely watch again.,Positive,2025-04-21
REV0479,VWR0008,MOV050,1,Expected much better.,Negative,2025-03-20
REV0480,VWR0778,MOV013,1,Terrible plot and awful acting.,Negative,2025-10-29
REV0481,VWR0829,MOV044,5,Loved the character development.,Positive,2025-11-30
REV0482,VWR0613,MOV005,5,Will definitely watch again.,Positive,2025-08-20
REV0483,VWR0224,MOV044,4,An absolute masterpiece.,Positive,2025-04-30
REV0484,VWR0384,MOV044,1,Waste of time.,Negative,2025-10-02
REV0485,VWR0936,MOV046,3,Decent watch for a Sunday afternoon.,Neutral,2025-02-14
REV0486,VWR1465,MOV042,2,Could not finish it.,Negative,2025-10-11
REV0487,VWR1303,MOV043,3,Decent watch for a Sunday afternoon.,Neutral,2025-06-16
REV0488,VWR1250,MOV059,1,Could not finish it.,Negative,2025-07-16
REV0489,VWR1393,MOV018,1,Expected much better.,Negative,2025-11-08
REV0490,VWR1078,MOV057,2,Waste of time.,Negative,2025-06-09
REV0491,VWR0985,MOV047,4,Incredible visual effects.,Positive,2025-08-17
REV0492,VWR0504,MOV013,2,Very disappointing.,Negative,2025-06-11
REV0493,VWR0066,MOV021,2,Waste of time.,Negative,2025-07-10
REV0494,VWR1495,MOV044,2,Could not finish it.,Negative,2025-12-17
REV0495,VWR1042,MOV017,5,An absolute masterpiece.,Positive,2025-07-13
REV0496,VWR0861,MOV033,1,Very disappointing.,Negative,2025-08-03
REV0497,VWR0088,MOV015,5,Incredible visual effects.,Positive,2025-08-27
REV0498,VWR0754,MOV029,5,An absolute masterpiece.,Positive,2025-12-21
REV0499,VWR1201,MOV010,4,Strong pacing and high production quality.,Positive,2025-10-08
REV0500,VWR0642,MOV055,1,Could not finish it.,Negative,2025-02-25
REV0501,VWR0521,MOV011,5,Will definitely watch again.,Positive,2025-04-27
REV0502,VWR0087,MOV038,2,Terrible plot and awful acting.,Negative,2025-06-26
REV0503,VWR0283,MOV016,4,Will definitely watch again.,Positive,2025-06-21
REV0504,VWR0871,MOV018,4,Strong pacing and high production quality.,Positive,2025-09-30
REV0505,VWR0630,MOV035,4,Loved the character development.,Positive,2025-08-30
REV0506,VWR0993,MOV030,4,Incredible visual effects.,Positive,2025-11-09
REV0507,VWR1218,MOV030,4,An absolute masterpiece.,Positive,2025-01-13
REV0508,VWR0377,MOV022,4,Loved the character development.,Positive,2025-10-25
REV0509,VWR0057,MOV018,4,Loved the character development.,Positive,2025-08-21
REV0510,VWR1025,MOV056,2,Expected much better.,Negative,2025-10-31
REV0511,VWR0341,MOV049,3,Decent watch for a Sunday afternoon.,Neutral,2025-04-26
REV0512,VWR1374,MOV019,1,Expected much better.,Negative,2025-09-19
REV0513,VWR0869,MOV055,3,Pacing felt a bit slow.,Neutral,2025-07-13
REV0514,VWR0427,MOV002,2,Expected much better.,Negative,2025-08-19
REV0515,VWR0414,MOV017,5,Incredible visual effects.,Positive,2025-06-07
REV0516,VWR1452,MOV043,2,Very disappointing.,Negative,2025-09-25
REV0517,VWR0313,MOV028,5,Will definitely watch again.,Positive,2025-10-04
REV0518,VWR0426,MOV054,2,Could not finish it.,Negative,2025-05-23
REV0519,VWR0250,MOV019,5,Will definitely watch again.,Positive,2025-09-26
REV0520,VWR1222,MOV023,5,Strong pacing and high production quality.,Positive,2025-02-03
REV0521,VWR0989,MOV014,1,Waste of time.,Negative,2025-12-31
REV0522,VWR0339,MOV060,5,Will definitely watch again.,Positive,2025-04-11
REV0523,VWR0148,MOV011,1,Very disappointing.,Negative,2025-04-23
REV0524,VWR1209,MOV050,4,An absolute masterpiece.,Positive,2025-06-07
REV0525,VWR1055,MOV013,5,Strong pacing and high production quality.,Positive,2025-09-23
REV0526,VWR1417,MOV041,5,Loved the character development.,Positive,2025-06-22
REV0527,VWR0395,MOV057,2,Could not finish it.,Negative,2025-05-04
REV0528,VWR0063,MOV045,2,Very disappointing.,Negative,2025-03-29
REV0529,VWR0082,MOV019,4,Will definitely watch again.,Positive,2025-08-11
REV0530,VWR0501,MOV004,4,Incredible visual effects.,Positive,2025-04-17
REV0531,VWR0670,MOV002,5,Incredible visual effects.,Positive,2025-06-08
REV0532,VWR0871,MOV016,1,Expected much better.,Negative,2025-10-24
REV0533,VWR1394,MOV046,2,Waste of time.,Negative,2025-12-04
REV0534,VWR1392,MOV016,4,Strong pacing and high production quality.,Positive,2025-12-01
REV0535,VWR0785,MOV029,1,Waste of time.,Negative,2025-02-11
REV0536,VWR0767,MOV022,4,Will definitely watch again.,Positive,2025-09-14
REV0537,VWR1077,MOV059,2,Very disappointing.,Negative,2025-04-11
REV0538,VWR0551,MOV002,5,An absolute masterpiece.,Positive,2025-09-23
REV0539,VWR1191,MOV046,2,Terrible plot and awful acting.,Negative,2025-01-31
REV0540,VWR0982,MOV004,5,Will definitely watch again.,Positive,2025-08-03
REV0541,VWR0158,MOV047,1,Could not finish it.,Negative,2025-05-12
REV0542,VWR0477,MOV052,5,Will definitely watch again.,Positive,2025-03-26
REV0543,VWR0645,MOV036,3,Decent watch for a Sunday afternoon.,Neutral,2025-03-29
REV0544,VWR0112,MOV005,2,Terrible plot and awful acting.,Negative,2025-06-02
REV0545,VWR0963,MOV029,4,Strong pacing and high production quality.,Positive,2025-08-30
REV0546,VWR0798,MOV056,4,Strong pacing and high production quality.,Positive,2025-09-23
REV0547,VWR0115,MOV038,2,Terrible plot and awful acting.,Negative,2025-09-04
REV0548,VWR1264,MOV007,2,Very disappointing.,Negative,2025-11-03
REV0549,VWR0810,MOV035,2,Terrible plot and awful acting.,Negative,2025-02-12
REV0550,VWR0215,MOV040,4,Will definitely watch again.,Positive,2025-03-20
REV0551,VWR0298,MOV021,2,Could not finish it.,Negative,2025-09-20
REV0552,VWR0581,MOV018,5,Strong pacing and high production quality.,Positive,2025-05-25
REV0553,VWR0578,MOV045,1,Could not finish it.,Negative,2025-08-26
REV0554,VWR0293,MOV050,1,Very disappointing.,Negative,2025-12-06
REV0555,VWR1376,MOV009,5,Incredible visual effects.,Positive,2025-04-29
REV0556,VWR0007,MOV059,4,An absolute masterpiece.,Positive,2025-04-07
REV0557,VWR0067,MOV037,3,Decent watch for a Sunday afternoon.,Neutral,2025-03-01
REV0558,VWR1071,MOV017,4,Strong pacing and high production quality.,Positive,2025-02-17
REV0559,VWR1323,MOV058,5,Will definitely watch again.,Positive,2025-08-25
REV0560,VWR1442,MOV060,5,Strong pacing and high production quality.,Positive,2025-05-01
REV0561,VWR1413,MOV033,5,Strong pacing and high production quality.,Positive,2025-12-14
REV0562,VWR1043,MOV047,3,Decent watch for a Sunday afternoon.,Neutral,2025-08-15
REV0563,VWR1008,MOV028,5,An absolute masterpiece.,Positive,2025-09-25
REV0564,VWR0193,MOV058,3,Decent watch for a Sunday afternoon.,Neutral,2025-03-21
REV0565,VWR0591,MOV041,4,Will definitely watch again.,Positive,2025-01-29
REV0566,VWR1436,MOV052,5,An absolute masterpiece.,Positive,2025-03-14
REV0567,VWR0258,MOV054,5,Loved the character development.,Positive,2025-05-10
REV0568,VWR0133,MOV035,2,Very disappointing.,Negative,2025-02-04
REV0569,VWR0852,MOV004,3,Pacing felt a bit slow.,Neutral,2025-06-10
REV0570,VWR0728,MOV047,4,Loved the character development.,Positive,2025-08-27
REV0571,VWR1139,MOV023,2,Expected much better.,Negative,2025-04-27
REV0572,VWR0051,MOV048,1,Very disappointing.,Negative,2025-01-03
REV0573,VWR1154,MOV024,4,Incredible visual effects.,Positive,2025-09-25
REV0574,VWR1438,MOV041,2,Expected much better.,Negative,2025-02-28
REV0575,VWR0725,MOV009,4,Will definitely watch again.,Positive,2025-10-31
REV0576,VWR1479,MOV036,4,Will definitely watch again.,Positive,2025-03-19
REV0577,VWR0096,MOV053,5,Strong pacing and high production quality.,Positive,2025-04-17
REV0578,VWR0963,MOV016,4,Strong pacing and high production quality.,Positive,2025-11-21
REV0579,VWR1248,MOV059,5,Loved the character development.,Positive,2025-01-12
REV0580,VWR0307,MOV059,1,Very disappointing.,Negative,2025-08-26
REV0581,VWR0727,MOV058,2,Expected much better.,Negative,2025-12-14
REV0582,VWR0843,MOV046,5,Will definitely watch again.,Positive,2025-11-19
REV0583,VWR1106,MOV058,1,Waste of time.,Negative,2025-09-19
REV0584,VWR0740,MOV034,5,Will definitely watch again.,Positive,2025-11-19
REV0585,VWR0445,MOV037,3,"It was okay, not great.",Neutral,2025-12-26
REV0586,VWR0270,MOV032,4,Will definitely watch again.,Positive,2025-06-30
REV0587,VWR0532,MOV024,4,Loved the character development.,Positive,2025-09-24
REV0588,VWR1286,MOV018,3,Pacing felt a bit slow.,Neutral,2025-01-24
REV0589,VWR0095,MOV017,2,Waste of time.,Negative,2025-07-26
REV0590,VWR1469,MOV056,4,Incredible visual effects.,Positive,2025-07-07
REV0591,VWR0127,MOV013,3,Pacing felt a bit slow.,Neutral,2025-12-07
REV0592,VWR0574,MOV047,2,Waste of time.,Negative,2025-07-24
REV0593,VWR1285,MOV009,2,Terrible plot and awful acting.,Negative,2025-08-24
REV0594,VWR0208,MOV035,4,Strong pacing and high production quality.,Positive,2025-03-24
REV0595,VWR0186,MOV009,3,"It was okay, not great.",Neutral,2025-06-02
REV0596,VWR0194,MOV034,3,Decent watch for a Sunday afternoon.,Neutral,2025-12-23
REV0597,VWR1477,MOV017,2,Waste of time.,Negative,2025-04-07
REV0598,VWR0259,MOV025,2,Very disappointing.,Negative,2025-04-28
REV0599,VWR1248,MOV055,2,Waste of time.,Negative,2025-12-21
REV0600,VWR0663,MOV028,1,Expected much better.,Negative,2025-08-16
REV0601,VWR0136,MOV039,4,An absolute masterpiece.,Positive,2025-12-05
REV0602,VWR0142,MOV049,3,Decent watch for a Sunday afternoon.,Neutral,2025-03-04
REV0603,VWR0374,MOV033,4,Will definitely watch again.,Positive,2025-12-25
REV0604,VWR1001,MOV010,4,Loved the character development.,Positive,2025-11-08
REV0605,VWR0332,MOV018,2,Terrible plot and awful acting.,Negative,2025-06-17
REV0606,VWR0986,MOV012,1,Expected much better.,Negative,2025-06-24
REV0607,VWR0974,MOV004,2,Waste of time.,Negative,2025-12-01
REV0608,VWR1110,MOV023,4,Incredible visual effects.,Positive,2025-07-09
REV0609,VWR0143,MOV005,2,Very disappointing.,Negative,2025-12-14
REV0610,VWR0209,MOV020,2,Very disappointing.,Negative,2025-01-29
REV0611,VWR0198,MOV031,1,Terrible plot and awful acting.,Negative,2025-12-15
REV0612,VWR0493,MOV010,4,Incredible visual effects.,Positive,2025-02-24
REV0613,VWR0093,MOV034,2,Waste of time.,Negative,2025-03-10
REV0614,VWR0292,MOV013,2,Waste of time.,Negative,2025-01-13
REV0615,VWR0414,MOV047,3,"It was okay, not great.",Neutral,2025-04-21
REV0616,VWR1017,MOV052,1,Very disappointing.,Negative,2025-11-06
REV0617,VWR0863,MOV058,2,Waste of time.,Negative,2025-07-21
REV0618,VWR0134,MOV039,5,Incredible visual effects.,Positive,2025-06-20
REV0619,VWR0684,MOV008,3,Pacing felt a bit slow.,Neutral,2025-11-16
REV0620,VWR0047,MOV030,1,Terrible plot and awful acting.,Negative,2025-01-27
